experiment,survey,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,NA,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,4,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,3,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,5,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,4,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,4,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,3,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_aggression,4,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,1,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,1,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,NA,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,3,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,3,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,5,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,1,1,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,2,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2,dias_responsiveness,4,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_extraversion,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
